sample_index,filename,tags,branch_tags,paper_use,baseline_teds,phase5e_teds,delta_full_vs_baseline,horizontal_teds,vertical_teds,complexity_score,header_rows,row_count,max_width,span_tokens,rowspan_tokens,colspan_tokens,max_rowspan,max_colspan,span_area,gt_len,copied_image,image_path
4932,PMC4629414_021_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.35,1.0,0.65,,,37.65,2,5,6,2,0,2,1,3,5,47,images/04932_PMC4629414_021_00.png,train_data/table/pubtabnet/val/PMC4629414_021_00.png
4,PMC2915972_003_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,dual_branch_complementary,horizontal branch / colspan evidence;long-range relation evidence;axis ablation evidence,0.7123287671232876,0.7534246575342466,0.04109589041095896,0.7123287671232876,0.7123287671232876,37.49999999999999,1,23,2,1,0,1,1,2,2,98,images/00004_PMC2915972_003_00.png,train_data/table/pubtabnet/val/PMC2915972_003_00.png
4480,PMC4070650_004_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;hierarchical_span_header;tall_table,,multi-level header with span;vertical branch / rowspan evidence;long-range relation evidence,0.17721518987341767,1.0,0.8227848101265823,,,37.4,2,15,4,1,1,0,2,1,2,96,images/04480_PMC4070650_004_00.png,train_data/table/pubtabnet/val/PMC4070650_004_00.png
531,PMC2898048_011_00.png,row_col_span;long_range_dependency;horizontal_dependency,,horizontal branch / colspan evidence;long-range relation evidence,0.0,1.0,1.0,1.0,1.0,37.3,1,12,3,2,0,2,1,3,6,66,images/00531_PMC2898048_011_00.png,train_data/table/pubtabnet/val/PMC2898048_011_00.png
1091,PMC4683722_004_01.png,multi_level_header;row_col_span;vertical_dependency;hierarchical_span_header,,multi-level header with span;vertical branch / rowspan evidence,0.17021276595744683,0.5531914893617021,0.3829787234042553,,,37.05,2,7,5,2,2,0,2,1,4,57,images/01091_PMC4683722_004_01.png,train_data/table/pubtabnet/val/PMC4683722_004_01.png
35,PMC2254417_008_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,horizontal branch / colspan evidence;long-range relation evidence;axis ablation evidence,0.9433962264150944,1.0,0.05660377358490565,0.9339622641509434,0.9339622641509434,37.05,1,17,5,1,0,1,1,2,2,125,images/00035_PMC2254417_008_00.png,train_data/table/pubtabnet/val/PMC2254417_008_00.png
1997,PMC3600826_007_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.21126760563380287,1.0,0.7887323943661971,,,36.2,2,11,5,1,0,1,1,3,3,78,images/01997_PMC3600826_007_00.png,train_data/table/pubtabnet/val/PMC3600826_007_00.png
2686,PMC4730258_009_00.png,long_range_dependency;tall_table,,long-range relation evidence,1.0,0.2860696517412935,-0.7139303482587065,,,36.2,1,28,3,0,0,0,1,1,0,144,images/02686_PMC4730258_009_00.png,train_data/table/pubtabnet/val/PMC4730258_009_00.png
2145,PMC1779405_002_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency,,horizontal branch / colspan evidence;long-range relation evidence,0.4307692307692308,1.0,0.5692307692307692,,,36.199999999999996,1,10,5,2,0,2,1,2,4,78,images/02145_PMC1779405_002_00.png,train_data/table/pubtabnet/val/PMC1779405_002_00.png
3665,PMC5899408_004_00.png,row_col_span;horizontal_dependency,,horizontal branch / colspan evidence,0.0,1.0,1.0,,,36.1,1,7,2,3,0,3,1,2,6,38,images/03665_PMC5899408_004_00.png,train_data/table/pubtabnet/val/PMC5899408_004_00.png
4451,PMC3753594_001_00.png,multi_level_header;row_col_span;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence,0.2857142857142857,1.0,0.7142857142857143,,,36.0,2,6,5,2,0,2,1,2,4,50,images/04451_PMC3753594_001_00.png,train_data/table/pubtabnet/val/PMC3753594_001_00.png
1455,PMC5752601_003_01.png,row_col_span;horizontal_dependency,,horizontal branch / colspan evidence,0.0,1.0,1.0,,,35.35,1,5,3,3,0,3,1,2,6,35,images/01455_PMC5752601_003_01.png,train_data/table/pubtabnet/val/PMC5752601_003_01.png
3059,PMC3893590_003_00.png,long_range_dependency;tall_table,,long-range relation evidence,1.0,0.0,-1.0,,,35.1,1,21,6,0,0,0,1,1,0,172,images/03059_PMC3893590_003_00.png,train_data/table/pubtabnet/val/PMC3893590_003_00.png
885,PMC3126717_005_00.png,multi_level_header;row_col_span;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence,0.0,1.0,1.0,1.0,1.0,34.949999999999996,2,5,5,2,0,2,1,2,4,43,images/00885_PMC3126717_005_00.png,train_data/table/pubtabnet/val/PMC3126717_005_00.png
3657,PMC4806343_005_00.png,multi_level_header;row_col_span;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence,0.2777777777777778,1.0,0.7222222222222222,,,34.949999999999996,2,5,5,2,0,2,1,2,4,43,images/03657_PMC4806343_005_00.png,train_data/table/pubtabnet/val/PMC4806343_005_00.png
685,PMC3466411_005_00.png,multi_level_header;row_col_span;horizontal_dependency;hierarchical_span_header,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,multi-level header with span;horizontal branch / colspan evidence;axis ablation evidence,1.0,1.0,0.0,0.2777777777777778,0.2777777777777778,34.949999999999996,2,5,5,2,0,2,1,2,4,43,images/00685_PMC3466411_005_00.png,train_data/table/pubtabnet/val/PMC3466411_005_00.png
2870,PMC4220136_003_00.png,long_range_dependency;tall_table,,long-range relation evidence,0.0,1.0,1.0,,,34.9,1,29,2,0,0,0,1,1,0,120,images/02870_PMC4220136_003_00.png,train_data/table/pubtabnet/val/PMC4220136_003_00.png
845,PMC5416664_001_00.png,row_col_span;horizontal_dependency,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,horizontal branch / colspan evidence;axis ablation evidence,0.17948717948717952,0.34883720930232553,0.16935002981514602,0.17948717948717952,0.17948717948717952,34.45,1,9,3,2,0,2,1,3,6,51,images/00845_PMC5416664_001_00.png,train_data/table/pubtabnet/val/PMC5416664_001_00.png
3222,PMC4513962_006_00.png,multi_level_header;row_col_span;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence,1.0,0.0,-1.0,,,34.4,2,4,4,2,1,1,2,2,4,32,images/03222_PMC4513962_006_00.png,train_data/table/pubtabnet/val/PMC4513962_006_00.png
3955,PMC6053782_005_01.png,row_col_span;long_range_dependency;horizontal_dependency,,horizontal branch / colspan evidence;long-range relation evidence,0.4423076923076923,1.0,0.5576923076923077,,,34.300000000000004,1,7,6,1,0,1,1,6,6,58,images/03955_PMC6053782_005_01.png,train_data/table/pubtabnet/val/PMC6053782_005_01.png
4766,PMC3897923_002_00.png,long_range_dependency;tall_table,,long-range relation evidence,1.0,0.28037383177570097,-0.719626168224299,,,34.300000000000004,1,26,3,0,0,0,1,1,0,134,images/04766_PMC3897923_002_00.png,train_data/table/pubtabnet/val/PMC3897923_002_00.png
59,PMC5400546_006_00.png,long_range_dependency;tall_table;wide_table,,long-range relation evidence,0.5256410256410257,1.0,0.47435897435897434,1.0,1.0,34.0,1,17,8,0,0,0,1,1,0,174,images/00059_PMC5400546_006_00.png,train_data/table/pubtabnet/val/PMC5400546_006_00.png
4115,PMC3413416_002_01.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.08571428571428574,1.0,0.9142857142857143,,,33.9,2,6,9,1,0,1,1,2,2,72,images/04115_PMC3413416_002_01.png,train_data/table/pubtabnet/val/PMC3413416_002_01.png
3553,PMC3208248_005_00.png,multi_level_header;long_range_dependency;wide_table,,long-range relation evidence,0.488,1.0,0.512,,,33.5,2,11,10,0,0,0,1,1,0,136,images/03553_PMC3208248_005_00.png,train_data/table/pubtabnet/val/PMC3208248_005_00.png
3654,PMC2975849_006_00.png,long_range_dependency;tall_table,,long-range relation evidence,0.9483870967741935,0.32959641255605376,-0.6187906842181398,,,33.5,1,18,7,0,0,0,1,1,0,166,images/03654_PMC2975849_006_00.png,train_data/table/pubtabnet/val/PMC2975849_006_00.png
3153,PMC5551189_007_00.png,long_range_dependency;tall_table,,long-range relation evidence,0.058252427184465994,1.0,0.941747572815534,,,33.35,1,25,3,0,0,0,1,1,0,129,images/03153_PMC5551189_007_00.png,train_data/table/pubtabnet/val/PMC5551189_007_00.png
3154,PMC6014467_004_00.png,long_range_dependency;tall_table,,long-range relation evidence,0.058252427184465994,1.0,0.941747572815534,,,33.35,1,25,3,0,0,0,1,1,0,129,images/03154_PMC6014467_004_00.png,train_data/table/pubtabnet/val/PMC6014467_004_00.png
4191,PMC2072960_007_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency,,horizontal branch / colspan evidence;long-range relation evidence,0.4893617021276596,1.0,0.5106382978723404,,,33.099999999999994,1,6,6,2,0,2,1,2,4,56,images/04191_PMC2072960_007_00.png,train_data/table/pubtabnet/val/PMC2072960_007_00.png
4061,PMC5884932_005_00.png,multi_level_header;row_col_span;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence,0.05128205128205132,1.0,0.9487179487179487,,,32.8,2,6,5,1,0,1,1,4,4,46,images/04061_PMC5884932_005_00.png,train_data/table/pubtabnet/val/PMC5884932_005_00.png
1083,PMC5511674_004_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;hierarchical_span_header,,multi-level header with span;vertical branch / rowspan evidence;long-range relation evidence,0.18518518518518523,1.0,0.8148148148148148,,,32.4,2,10,4,1,1,0,2,1,2,66,images/01083_PMC5511674_004_00.png,train_data/table/pubtabnet/val/PMC5511674_004_00.png
3138,PMC4808854_006_00.png,long_range_dependency;tall_table,,long-range relation evidence,0.1504424778761062,1.0,0.8495575221238938,,,32.4,1,22,4,0,0,0,1,1,0,136,images/03138_PMC4808854_006_00.png,train_data/table/pubtabnet/val/PMC4808854_006_00.png
1231,PMC4772352_003_00.png,long_range_dependency;tall_table,,long-range relation evidence,1.0,0.0,-1.0,,,32.2,1,26,2,0,0,0,1,1,0,108,images/01231_PMC4772352_003_00.png,train_data/table/pubtabnet/val/PMC4772352_003_00.png
1644,PMC2772860_005_00.png,multi_level_header;row_col_span;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence,0.5,1.0,0.5,,,31.75,2,5,5,1,0,1,1,4,4,39,images/01644_PMC2772860_005_00.png,train_data/table/pubtabnet/val/PMC2772860_005_00.png
4065,PMC5674857_006_00.png,multi_level_header;row_col_span;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence,0.31034482758620685,1.0,0.6896551724137931,,,31.4,2,9,4,1,0,1,1,2,2,60,images/04065_PMC5674857_006_00.png,train_data/table/pubtabnet/val/PMC5674857_006_00.png
4167,PMC5061863_002_01.png,long_range_dependency;tall_table,,long-range relation evidence,0.9285714285714286,0.2068965517241379,-0.7216748768472907,,,31.3,1,25,2,0,0,0,1,1,0,104,images/04167_PMC5061863_002_01.png,train_data/table/pubtabnet/val/PMC5061863_002_01.png
3701,PMC5652703_005_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency,,horizontal branch / colspan evidence;long-range relation evidence,0.2682926829268293,1.0,0.7317073170731707,,,31.150000000000002,1,9,7,1,0,1,1,2,2,87,images/03701_PMC5652703_005_00.png,train_data/table/pubtabnet/val/PMC5652703_005_00.png
1202,PMC3623820_002_00.png,row_col_span;long_range_dependency;vertical_dependency,,vertical branch / rowspan evidence;long-range relation evidence,0.2666666666666667,0.7111111111111111,0.4444444444444444,,,31.05,1,14,2,1,1,0,3,1,3,61,images/01202_PMC3623820_002_00.png,train_data/table/pubtabnet/val/PMC3623820_002_00.png
2137,PMC4372230_006_00.png,long_range_dependency;wide_table,,long-range relation evidence,0.6074074074074074,1.0,0.3925925925925926,,,30.85,1,11,11,0,0,0,1,1,0,147,images/02137_PMC4372230_006_00.png,train_data/table/pubtabnet/val/PMC4372230_006_00.png
182,PMC3520051_012_00.png,long_range_dependency;tall_table,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,long-range relation evidence;axis ablation evidence,0.8837209302325582,0.8382352941176471,-0.04548563611491108,0.360655737704918,0.360655737704918,30.7,1,17,6,0,0,0,1,1,0,140,images/00182_PMC3520051_012_00.png,train_data/table/pubtabnet/val/PMC3520051_012_00.png
187,PMC5967299_001_00.png,long_range_dependency;tall_table,dual_branch_complementary,long-range relation evidence;axis ablation evidence,0.8407079646017699,1.0,0.15929203539823011,0.9537037037037037,0.9537037037037037,30.4,1,20,4,0,0,0,1,1,0,124,images/00187_PMC5967299_001_00.png,train_data/table/pubtabnet/val/PMC5967299_001_00.png
3086,PMC4120156_005_00.png,multi_level_header;row_col_span;horizontal_dependency,,horizontal branch / colspan evidence,0.4516129032258065,1.0,0.5483870967741935,,,29.4,1,5,5,1,0,1,1,5,5,38,images/03086_PMC4120156_005_00.png,train_data/table/pubtabnet/val/PMC4120156_005_00.png
3522,PMC3753121_004_00.png,long_range_dependency;tall_table,,long-range relation evidence,0.0,1.0,1.0,,,29.4,1,19,4,0,0,0,1,1,0,118,images/03522_PMC3753121_004_00.png,train_data/table/pubtabnet/val/PMC3753121_004_00.png
4601,PMC4510702_004_01.png,row_col_span;horizontal_dependency,,horizontal branch / colspan evidence,0.2894736842105263,1.0,0.7105263157894737,,,28.7,1,7,4,1,0,1,1,4,4,46,images/04601_PMC4510702_004_01.png,train_data/table/pubtabnet/val/PMC4510702_004_01.png
2763,PMC4014762_003_00.png,row_col_span;long_range_dependency;horizontal_dependency,,horizontal branch / colspan evidence;long-range relation evidence,0.0,1.0,1.0,,,28.35,1,13,2,1,0,1,1,2,2,55,images/02763_PMC4014762_003_00.png,train_data/table/pubtabnet/val/PMC4014762_003_00.png
4949,PMC5769756_005_01.png,multi_level_header;row_col_span;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence,0.0,1.0,1.0,,,28.05,2,4,4,1,0,1,1,3,3,29,images/04949_PMC5769756_005_01.png,train_data/table/pubtabnet/val/PMC5769756_005_01.png
1524,PMC3716901_004_00.png,multi_level_header;long_range_dependency,,long-range relation evidence,1.0,0.17391304347826086,-0.8260869565217391,,,27.400000000000002,2,13,4,0,0,0,1,1,0,82,images/01524_PMC3716901_004_00.png,train_data/table/pubtabnet/val/PMC3716901_004_00.png
3178,PMC3847350_003_00.png,long_range_dependency;tall_table,,long-range relation evidence,1.0,0.33333333333333337,-0.6666666666666666,,,26.95,1,15,5,0,0,0,1,1,0,109,images/03178_PMC3847350_003_00.png,train_data/table/pubtabnet/val/PMC3847350_003_00.png
3718,PMC4332722_010_00.png,multi_level_header;long_range_dependency,,long-range relation evidence,1.0,0.171875,-0.828125,,,26.4,2,12,4,0,0,0,1,1,0,76,images/03718_PMC4332722_010_00.png,train_data/table/pubtabnet/val/PMC4332722_010_00.png
2000,PMC4451190_012_00.png,multi_level_header;row_col_span;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence,0.0,1.0,1.0,,,26.349999999999998,2,5,3,1,0,1,1,2,2,31,images/02000_PMC4451190_012_00.png,train_data/table/pubtabnet/val/PMC4451190_012_00.png
2046,PMC3967086_008_01.png,long_range_dependency,,long-range relation evidence,0.19565217391304346,1.0,0.8043478260869565,,,25.9,1,14,5,0,0,0,1,1,0,102,images/02046_PMC3967086_008_01.png,train_data/table/pubtabnet/val/PMC3967086_008_01.png
4827,PMC4589125_005_00.png,long_range_dependency;tall_table,,long-range relation evidence,1.0,0.04761904761904767,-0.9523809523809523,,,25.9,1,19,2,0,0,0,1,1,0,80,images/04827_PMC4589125_005_00.png,train_data/table/pubtabnet/val/PMC4589125_005_00.png
2376,PMC5541513_004_00.png,long_range_dependency;tall_table,,long-range relation evidence,1.0,0.1766169154228856,-0.8233830845771144,,,25.749999999999996,1,17,3,0,0,0,1,1,0,89,images/02376_PMC5541513_004_00.png,train_data/table/pubtabnet/val/PMC5541513_004_00.png
1812,PMC3478866_006_00.png,row_col_span;vertical_dependency,,vertical branch / rowspan evidence,0.3076923076923077,1.0,0.6923076923076923,,,25.4,1,7,4,1,1,0,2,1,2,48,images/01812_PMC3478866_006_00.png,train_data/table/pubtabnet/val/PMC3478866_006_00.png
2675,PMC3881529_005_00.png,long_range_dependency,,long-range relation evidence,0.0,1.0,1.0,,,24.4,1,14,4,0,0,0,1,1,0,88,images/02675_PMC3881529_005_00.png,train_data/table/pubtabnet/val/PMC3881529_005_00.png
